data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
9608569,466,MLI7516,7516,"28 October 2022",2022,1,"Violence against civilians",Attack,"Islamic State (Sahel)",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Gao,Ansongo,Talataye,Agarnadamoss,16.2253,1.396,2,"Undisclosed Source","Local partner-Other","On 28 October 2022, IS Sahel militants killed two elderly men near Agarnadamoss (Ansongo, Gao).",2,1667333307,MLI
9608612,466,MLI7534,7534,"28 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Menaka,Menaka,Menaka,"Inekar Ouest",15.9333,1.9558,2,"Undisclosed Source","Local partner-Other","On 28 October 2022, JNIM and IS Sahel militants clashed near Inekar Ouest (Menaka, Menaka). Nine IS Sahel militants were killed.",9,1667333307,MLI
9610249,466,MLI7531,7531,"28 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Menaka,Inekar,Inekar,Agazragane,16.0424,3.4319,2,"Facebook; Undisclosed Source; Al Zallaqa; Twitter","Local partner-Other","On 28 October 2022, JNIM and IS Sahel militants clashed in the areas of Agazragane and Tamalat (Inekar, Menaka). JNIM claimed responsibility and said it killed at least 60 IS Sahel militants. Fatalities are split across two events.",30,1667851740,MLI
9610251,466,MLI7535,7535,"28 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)","Wagner Group",1,12,"Western Africa",Mali,Mopti,Bandiagara,Pignari,Nando,14.2548,-3.9209,2,"Whatsapp; Undisclosed Source; Twitter; Al Zallaqa","Local partner-Other","On 28 October 2022, a FAMa and Wagner convoy hit an IED near the village of Nando (Bandiagara, Mopti). A motorcycle was destroyed. Six FAMa soldiers and Wagner mercenaries were killed in two separate incidents including an IED attack and a battle on 28 October. Fatalities are split across two events. JNIM claimed responsibility.",3,1667851740,MLI
9610255,466,MLI7595,7595,"28 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)","Wagner Group; Dan Na Ambassagou",1,12,"Western Africa",Mali,Mopti,Bandiagara,Doucoumbo,Bogolo,14.3192,-3.7192,2,"Undisclosed Source; Al Zallaqa","Local partner-Other","On 28 October 2022, JNIM militants clashed with a coalition of FAMa soldiers, Wagner mercenaries, and Dan Na Ambassagou militiamen near the village of Bogolo (Bandiagara, Mopti). Six FAMa soldiers and Wagner mercenaries were killed in two separate incidents including an IED attack and the battle on 28 October. Fatalities are split across two events. The militants seized five motorcycles, and recovered livestock seized by the coalition in the area of Diallo. JNIM claimed responsibility.",3,1667851740,MLI
9610366,466,MLI7594,7594,"28 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Menaka,Anderamboukane,Anderamboukane,Tamalat,15.797,3.7095,2,"Al Zallaqa","New media","On 28 October 2022, JNIM and IS Sahel militants clashed in the areas of Tamalat and Agazragane (Inekar, Menaka). JNIM claimed responsibility and said it killed at least 60 IS Sahel militants. Fatalities are split across two events.",30,1667851741,MLI
9610443,466,MLI7597,7597,"28 October 2022",2022,1,Battles,"Armed clash","Military Forces of Mali (2021-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Segou,Niono,Niono,Niono,14.2526,-5.993,2,FAMAMali,National,"On 28 October 2022, the Malian Armed Forces (FAMa) claimed to have killed two militants (suspected to be JNIM), and seized AK rifles, ammunition, and other items in the area of Niono (Niono, Segou).",2,1667851741,MLI
9635473,466,MLI7596,7596,"28 October 2022",2022,1,Battles,"Armed clash","Military Forces of Mali (2021-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Douentza,Debere,Debere,15.1051,-3.0106,2,"FAMAMali; Undisclosed Source","Local partner-Other","On 28 October 2022, the Malian Armed Forces (FAMa) claimed to have ' neutralized' (individuals arrested) four suspected militants (suspected to be JNIM) and seized combat equipment in the area of Debere (Douentza, Mopti).",0,1668457335,MLI
9608428,466,MLI7575,7575,"27 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Segou,Tominian,Timissa,Lagaledaga,13.8291,-4.1366,2,"Le Pays Dogon",National,"On 27 October 2022, several people were lightly wounded when the cart they were travelling on hit an IED likely planted by JNIM militants between the villages of Lagaledaga and Saoura (Tominian, Segou).",0,1667333307,MLI
9608646,466,MLI7533,7533,"27 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Tombouctou,Gourma-Rharous,Gossi,NDaki,15.3584,-0.9241,2,"Undisclosed Source","Local partner-Other","On 27 October 2022, JNIM and IS Sahel militants clashed near NDaki (Gourma-Rharous, Tombouctou). Casualties unknown.",0,1667333307,MLI
9610248,466,MLI7529,7529,"27 October 2022",2022,1,"Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,"Civilians (Sudan)",,7,37,"Western Africa",Mali,Gao,Gao,Gao,Wabaria,16.1908,-0.0322,2,"Whatsapp; Undisclosed Source","Local partner-Other","On 27 October 2022, an unidentified armed group blocked the road and intercepted two vehicles and killed one Sudanese national and robbed the passengers on the road between Wabaria and Amasrakad (Gao, Gao).",1,1667851740,MLI
9610250,466,MLI7532,7532,"27 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Menaka,Inekar,Inekar,Inekar,15.9594,3.1411,2,"Al Zallaqa; Undisclosed Source","Local partner-Other","On 27 October 2022, JNIM and IS Sahel militants clashed in the area of Inekar (Inekar, Menaka). JNIM militants had launched a pursuit against IS Sahel militants who had stolen livestock in the village of Imakara. JNIM recovered the stolen livestock. JNIM claimed responsibility and said it killed ten IS Sahel militants in the areas of Imakara and Inekar. Fatalities are split across two events.",5,1667851740,MLI
9610365,466,MLI7591,7591,"27 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Islamic State (Sahel)",,2,22,"Western Africa",Mali,Menaka,Inekar,Inekar,Imakara,16.0555,3.0211,2,"Al Zallaqa","New media","On 27 October 2022, JNIM and IS Sahel militants in the area of Imakara (Inekar, Menaka). JNIM claimed responsibility and said it killed ten IS Sahel militants in the areas of Imakara and Inekar. Fatalities are split across two events.",5,1667851741,MLI
9610447,466,MLI7592,7592,"27 October 2022",2022,2,Battles,"Armed clash","Military Forces of Mali (2021-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Douentza,Haire,Petessambo,14.8353,-2.1909,2,FAMAMali,National,"Around 27 October 2022 (between 27 - 28 October), the Malian Armed Forces (FAMa) claimed to have killed two JNIM militants, destroyed a motorcycle, and seized an AK rifle, ammunition, IED-making equipment, and other items in an operation in the area of Petessambo (Douentza, Mopti).",2,1667851741,MLI
9635653,466,MLI7593,7593,"27 October 2022",2022,1,Battles,"Armed clash","Military Forces of Mali (2021-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Tenenkou,Tenenkou,Tenenkou,14.4572,-4.9167,1,FAMAMali,National,"On 27 October 2022, the Malian Armed Forces (FAMa) claimed to have 'neutralized' (individuals arrested) two militants (suspected to be JNIM) in Tenenkou (Tenenkou, Mopti).",0,1668457335,MLI
9608550,466,MLI7525,7525,"26 October 2022",2022,2,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group; Dan Na Ambassagou",1,"Civilians (Mali)","Dogon Ethnic Group (Mali)",7,17,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Diallo,14.1776,-3.8586,1,"Undisclosed Source","Local partner-Other","Around 26 October 2022 (between 25 - 27 October), in the morning, FAMa and Wagner, guided by Dan Na Ambassagou, carried out an air-landed operation with a helicopter in the village of Diallo (Bandiagara, Mopti). Three members of the Dogon community were killed, others arrested, and livestock seized.",3,1667333307,MLI
9610641,466,MLI7514,7514,"26 October 2022",2022,1,"Violence against civilians",Attack,"Islamic State (Sahel)",,2,"Civilians (Mali)","Dawsahak Ethnic Group (Mali)",7,27,"Western Africa",Mali,Menaka,Menaka,Menaka,I-n-Telli,16.2968,2.7629,1,"Undisclosed Source","Local partner-Other","On 26 October 2022, IS Sahel militants killed three members of the Dawsahak community and seized livestock in I-n-Telli (Menaka, Menaka).",3,1667851742,MLI
9608261,466,MLI7515,7515,"25 October 2022",2022,1,"Violence against civilians",Attack,"Islamic State (Sahel)",,2,"Civilians (Mali)","Health Workers (Mali)",7,27,"Western Africa",Mali,Gao,Gao,N'tillit,Intahaka,16.2036,-0.4769,2,"Whatsapp; Undisclosed Source","Local partner-Other","On 25 October 2022, presumed IS Sahel militants killed a health worker and seized his motorcycle and equipment between Intahaka and Gao (Gao, Gao).",1,1667333306,MLI
9608265,466,MLI7530,7530,"25 October 2022",2022,2,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dozo Communal Militia (Mali)",,4,24,"Western Africa",Mali,Segou,Niono,Siribala,Nadani,14.019,-6.141,2,"Whatsapp; Undisclosed Source","Local partner-Other","Around 25 October 2022 (between 25 - 26 October), JNIM attacked Donso militiamen on farmland near the village Nadani (Niono, Segou). One Donso was abducted and four working oxen seized. JNIM claimed responsibility in an audio.",0,1667333306,MLI
9608281,466,MLI7579,7579,"25 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Police Forces of Mali (2021-) FAT: Anti-Terrorist Force",,1,12,"Western Africa",Mali,Sikasso,Yorosso,Koury,Koury,12.184,-4.8028,2,"aBamako; Twitter; Studio Tamani; Al Zallaqa; Whatsapp; Undisclosed Source","Local partner-Other","On 25 October 2022, a vehicle of the Anti-Terrorist Force (FAT) hit an IED between Koury and Karangana (Yorosso, Sikasso). One soldier was killed and three wounded. JNIM claimed responsibility.",1,1667333306,MLI
9608262,466,MLI7518,7518,"24 October 2022",2022,1,"Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,"Civilians (Mali)",,7,27,"Western Africa",Mali,Mopti,Bankass,Segue,Dian,13.8132,-3.7642,1,"Undisclosed Source; Studio Tamani","Local partner-Other","On 24 October 2022, suspected JNIM militants attacked the village of Dian (Bankass, Mopti). One person was killed and houses and granaries burned.",1,1667333306,MLI
9608263,466,MLI7520,7520,"24 October 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)","Dogon Ethnic Group (Mali)",7,17,"Western Africa",Mali,Mopti,Douentza,Kerena,Douma,14.9164,-2.8546,1,"Whatsapp; Undisclosed Source","Local partner-Other","On 24 October 2022, FAMa and Wagner forces killed a Dogon man and looted the village of Douma (Douentza, Mopti).",1,1667333306,MLI
9608551,466,MLI7581,7581,"24 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,,,0,20,"Western Africa",Mali,Segou,Tominian,Lanfiala,Tiouga,13.5547,-4.1183,1,"Undisclosed Source","Local partner-Other","On 24 October 2022, a horse with a cart hit an IED likely planted by JNIM militants in the village of Tiouga (Tominian, Segou). There were no human causalities.",0,1667333307,MLI
9608580,466,MLI7528,7528,"24 October 2022",2022,1,"Violence against civilians",Attack,"Military Forces of Mali (2021-)",,1,"Civilians (Mali)","Prisoners (Mali)",7,17,"Western Africa",Mali,Segou,Niono,"Yeredon Saniona",Werekala,14.3279,-5.9468,2,"Undisclosed Source","Local partner-Other","On 24 October 2022, FAMa soldiers arrested and killed two individuals in the area of Werekala (Niono, Segou). The bodies were found riddled with bullets on 27 October.",2,1667333307,MLI
9610252,466,MLI7546,7546,"24 October 2022",2022,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)",,1,"Islamic State (Sahel)",,2,12,"Western Africa",Mali,Gao,Ansongo,Tessit,Tafagadod,15.206,0.3362,1,"Twitter; FAMAMali; Undisclosed Source","Local partner-Other","On 24 October 2022, the Malian air force conducted airstrikes against IS Sahel militant positions in Tafagadod (Ansongo, Gao). One militant was killed and explosive devices and motorcycles were burned, according to a government statement.",1,1667851740,MLI
9643705,466,MLI7523,7523,"24 October 2022",2022,1,Battles,"Armed clash","Islamic State (Sahel)",,2,"CMFPR2: Coordination of Patriotic Movements and Forces for Resistance (CMA)",,3,23,"Western Africa",Mali,Gao,Gao,Gabero,Kobe,16.0484,0.1113,1,"Undisclosed Source","Local partner-Other","On 24 October 2022, IS Sahel militants attacked a CMFPR2 checkpoint in the village of Kobe (Gao, Gao). One militiaman was killed and his weapon seized.",1,1669053774,MLI
9608280,466,MLI7578,7578,"23 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)","Dozo Communal Militia (Mali)",1,12,"Western Africa",Mali,Segou,Niono,"Sirifila Boundy",N'Dilla,14.4074,-5.8654,2,"Undisclosed Source; Al Zallaqa","Local partner-Other","On 23 October 2022, a vehicle part of a FAMa and Donso militia convoy hit an IED near the village of N'Dilla (Niono, Segou. Several convoy members were wounded. JNIM claimed responsibility and said the group detonated and damaged six motorcycles belonging to FAMa and Wagner between Ndebougou and N'Dilla.",0,1667333306,MLI
9608552,466,MLI7547,7547,"23 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Military Forces of Mali (2021-)",,1,12,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,1,"Undisclosed Source","Local partner-Other","On 23 October 2022, a presumed JNIM militant fired gunshots at a FAMa patrol in town of Konna (Mopti, Mopti). The soldiers returned fire and wounded the militant.",0,1667333307,MLI
9608555,466,MLI7522,7522,"23 October 2022",2022,2,"Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,"Civilians (Mali)",,7,17,"Western Africa",Mali,Mopti,Mopti,Sio,Segue,14.4025,-4.1288,1,"Undisclosed Source","Local partner-Other","Around 23 October 2022 (between 23 - 24 October), FAMa and Wagner forces killed three people including two young men and an elderly woman in the village of Segue (Mopti, Mopti).",3,1667333307,MLI
9608561,466,MLI7577,7577,"23 October 2022",2022,1,"Explosions/Remote violence","Remote explosive/landmine/IED","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Segou,Tominian,Timissa,Lagaledaga,13.8291,-4.1366,2,"Undisclosed Source","Local partner-Other","On 23 October 2022, three Dan Na Ambassagou militiamen were killed when the cart they were travelling on hit an IED likely planted by JNIM militants near the village of Lagaledaga (Tominian, Segou).",3,1667333307,MLI
9608597,466,MLI7527,7527,"23 October 2022",2022,1,Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,"Dan Na Ambassagou",,4,24,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Simeyekanda,14.18,-3.74,2,"Undisclosed Source","Local partner-Other","On 23 October 2022, presumed JNIM militants attacked Dan Na Ambassagou militiamen securing harvest in the area of Simeyekanda (Bandiagara, Mopti). The militants burned farmland. Casualties unknown.",0,1667333307,MLI
9610441,466,MLI7588,7588,"23 October 2022",2022,1,Battles,"Armed clash","Military Forces of Mali (2021-)",,1,"JNIM: Group for Support of Islam and Muslims",,2,12,"Western Africa",Mali,Mopti,Mopti,Konna,Konna,14.9441,-3.8904,1,FAMAMali,National,"On 23 October 2022, the Malian Armed Forces (FAMa) claimed to have killed one militant (suspected to be JNIM), seized a weapon, arrested four militants including two IED planters, one militant coordinator, and one 'zakat' tax collector in the town of Konna (Mopti, Mopti).",1,1667851741,MLI
