id,relid,year,active_year,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
237718,MLI-2017-1-15108-12.1,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,9,"""Reuters News,2017-04-30,France kills more than 20 militants on Mali, Burkina border"";""Reuters News,2017-04-30,UPDATE 1-France kills more than 20 militants on Mali, Burkina border"";""Agence France Presse,2017-05-01,Around 20 jihadists killed or captured in Mali's north"";""BBC Monitoring Africa,2017-05-01,French forces kill 20 suspected militants in Mali"";""All Africa,2017-05-01,France Says '20 Fighters Killed' in North"";""All Africa,2017-05-01,French Forces Kill 20 Militants"";""All Africa,2017-05-01,French Forces Kill or Capture 20 Militant Fighters Near Mali-Burkina Faso Border"";""La Croix ,2017-05-01, In Mali, the French strike the Islamists of Ansarul Islam"";""Jeune Afrique,2017-07-12,The Burkinabe security officials are now almost convinced: Ibrahim Malam Dicko is deceased.""",Reuters News;Reuters News;Agence France Presse;BBC Monitoring Africa;All Africa;All Africa;All Africa;La Croix ;Jeune Afrique,2017-04-30;2017-04-30;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-05-01;2017-07-12,"France kills more than 20 militants on Mali, Burkina border;UPDATE 1-France kills more than 20 militants on Mali, Burkina border;Around 20 jihadists killed or captured in Mali's north;French forces kill 20 suspected militants in Mali;France Says '20 Fighters Killed' in North;French Forces Kill 20 Militants;French Forces Kill or Capture 20 Militant Fighters Near Mali-Burkina Faso Border; In Mali, the French strike the Islamists of Ansarul Islam;The Burkinabe security officials are now almost convinced: Ibrahim Malam Dicko is deceased.",the French chief of staff,5,Foulséré forest,Foulsere forest on the Mali - Burkina Faso border,Mopti region,Douentza cercle,14.7743,-1.111,POINT (-1.111 14.7743),150838,Mali,432,Africa,2,2,04/29/2017 00:00:00,04/30/2017 00:00:00,0,0,0,0,0,10,0
237716,MLI-2017-1-15108-4,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,5,"""Agence France Presse,2017-04-18,'Jihadists' kill 4 soldiers in Mali's north"";""Agence France Presse,2017-04-18,'Jihadists' kill 5 soldiers in Mali's north"";""Agence France Presse,2017-04-19,Mali extends state of emergency as jihadist attacks persist"";""Terrorism Monitor,2017-05-05,Mali: al-Qaeda Alliance Steps Up Attacks"";""Mali Jet,2017-04-26,Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack""",Agence France Presse;Agence France Presse;Agence France Presse;Terrorism Monitor;Mali Jet,2017-04-18;2017-04-18;2017-04-19;2017-05-05;2017-04-26,'Jihadists' kill 4 soldiers in Mali's north;'Jihadists' kill 5 soldiers in Mali's north;Mali extends state of emergency as jihadist attacks persist;Mali: al-Qaeda Alliance Steps Up Attacks;Nusrat Al Islam Wal Muslimin claims the recent attacks - Gourma Rhraous: unfolding the facts of the attack,"statement from Mali's government
French army",1,Gourma-Rharous town,Gourma Rharous town (military camp in),Tombouctou region,Gourma-Rharous cercle,16.877778,-1.923056,POINT (-1.923056 16.877778),153717,Mali,432,Africa,1,1,04/18/2017 00:00:00,04/18/2017 00:00:00,5,6,2,0,13,13,13
237564,MLI-2017-1-15108-2,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Agence France Presse,2017-04-01,New jihadist alliance claims border attack in Mali""",Agence France Presse,01/04/2017,New jihadist alliance claims border attack in Mali,statement released by jihadist monitoring group SITE.,1,Boulikessi village,"Boulikessi, which is part of the Douentza area, near the Burkinabe border",Mopti region,Douentza cercle,14.79832,-1.302596,POINT (-1.302596 14.7983207),150838,Mali,432,Africa,1,1,03/29/2017 00:00:00,03/29/2017 00:00:00,3,0,0,0,3,3,3
240555,MLI-2017-1-15108-27,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Koro town,"Koro, Mopti Region",Mopti region,Koro cercle,14.064,-3.07539,POINT (-3.07539 14.064),150114,Mali,432,Africa,1,1,07/19/2017 00:00:00,07/19/2017 00:00:00,0,1,0,0,1,1,1
240556,MLI-2017-2-15255-1,2017,TRUE,14109,"GATIA, MSA - IS",15255,15255,"GATIA, MSA - IS",6837,6837,"GATIA, MSA",234,234,IS,2,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents"";""InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali,2017-08-31,Violence Against Armed Movements (p.18)""","Sahel memo;InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali",2017-09-07;2017-08-31,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents;Violence Against Armed Movements (p.18)",,2,I-n-Kadagotan dunes,Ihabanagh (near I-n-Kadogatan),Ménaka region,Andéramboukane cercle,15.5502,2.7787,POINT (2.7787 15.5502),152286,Mali,432,Africa,1,1,07/19/2017 00:00:00,07/19/2017 00:00:00,6,0,0,0,6,6,6
240311,MLI-2017-3-921-1,2017,FALSE,454,Government of Mali - Civilians,72,921,Government of Mali - Civilians,72,72,Government of Mali,9999,1,Civilians,1,"""Mali: Unchecked Abuses in Military Operations,2017-09-08,Summary Executions and Common Graves""",Mali: Unchecked Abuses in Military Operations,08/09/2017,Summary Executions and Common Graves,HRW citing a local businessperson,2,Mondoro village,Mondoro (7 km south of),Mopti region,Douentza cercle,14.67619,-1.95127,POINT (-1.95127 14.67619),150837,Mali,432,Africa,1,4,05/02/2017 00:00,05/09/2017 00:00,0,0,6,0,6,6,6
240312,BFO-2017-3-1162-0,2017,FALSE,695,Government of Burkina Faso - Civilians,78,1162,Government of Burkina Faso - Civilians,78,78,Government of Burkina Faso,9999,1,Civilians,1,"""Mali: Unchecked Abuses in Military Operations,2017-09-08,Burkina Faso Security Force Violations""",Mali: Unchecked Abuses in Military Operations,08/09/2017,Burkina Faso Security Force Violations,,5,Foulséré forest,"Dolga village, near Mali’s border with Burkina Faso (south of Foulsaré forest), Mopti region",Mopti region,Douentza cercle,14.7743,-1.111,POINT (-1.111 14.7743),150838,Mali,432,Africa,1,1,06/09/2017 00:00,06/09/2017 00:00,0,0,2,0,2,2,2
240547,MLI-2017-3-15136-1,2017,FALSE,13968,JNIM - Civilians,6716,15136,JNIM - Civilians,6716,6716,JNIM,9999,1,Civilians,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Zouera village,"Zouera, Timbuktu Region",Tombouctou region,Goundam cercle,16.77087,-4.03,POINT (-4.03 16.77087),153712,Mali,432,Africa,1,1,07/04/2017 00:00,07/04/2017 00:00,0,0,1,0,1,1,1
240550,MLI-2017-1-15259-1,2017,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,3,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents"";""MaliActu.net,2017-07-18,Mali: Menaka: Eight Malian soldiers executed by jihadists"";""Menastream,2018-06-23,ATTACKS CLAIMED BY THE ISLAMIC STATE IN THE GREATER SAHARA (ISGS)""",Sahel memo;MaliActu.net;Menastream,2017-09-07;2017-07-18;2018-06-23,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents;Mali: Menaka: Eight Malian soldiers executed by jihadists;ATTACKS CLAIMED BY THE ISLAMIC STATE IN THE GREATER SAHARA (ISGS)",,2,I-n-Kadagotan dunes,"In-Kadagotan, Ménaka Region",Ménaka region,Andéramboukane cercle,15.5502,2.7787,POINT (2.7787 15.5502),152286,Mali,432,Africa,1,1,07/09/2017 00:00,07/09/2017 00:00,11,0,0,0,11,11,11
240551,MLI-2017-1-15108-81,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Konna town,"Konna, Mopti Region",Mopti region,Mopti cercle,14.94329,-3.89474,POINT (-3.89474 14.94329),150833,Mali,432,Africa,1,1,07/10/2017 00:00,07/10/2017 00:00,0,0,1,0,1,1,1
240552,MLI-2017-1-15259-2.1,2017,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,2,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents"";""Forces Arnées Maliennes Site Officiel,2017-07-12,FAMa-Barkhane""",Sahel memo;Forces Arnées Maliennes Site Officiel,2017-09-07;2017-07-12,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents;FAMa-Barkhane",,1,Telataï village,"Talataye, Menaka region",Gao region,Ansongo cercle,16.533333,1.516667,POINT (1.516667 16.533333),153724,Mali,432,Africa,1,1,07/10/2017 00:00,07/10/2017 00:00,0,4,0,0,4,4,4
240553,MLI-2017-1-15259-3,2017,TRUE,14113,Mali: Islamic State,15259,15259,Government of Mali - IS,72,72,Government of Mali,234,234,IS,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Telataï village,"Talatayt, near Ansongo",Gao region,Ansongo cercle,16.533333,1.516667,POINT (1.516667 16.533333),153724,Mali,432,Africa,1,1,07/12/2017 00:00,07/12/2017 00:00,0,1,0,0,1,1,1
240557,MLI-2017-1-15108-82,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,5,Between Ansongo and Menaka,Ansongo and Ménaka (between),,,15.840366,1.359345,POINT (1.359345 15.840366),152283,Mali,432,Africa,1,1,07/19/2017 00:00:00,07/19/2017 00:00:00,0,0,0,0,0,1,0
240558,MLI-2017-1-15108-28,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-09-07,Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents""",Sahel memo,07/09/2017,"Mali – Sahel: July 2017 violent incidents related to JNIM [AQIM, Ansar al-Din, Al-Murabitoun, and MLF coalition], and other security incidents",,1,Doro village,"Doro, Gao – Gossi route",Tombouctou region,Gourma-Rharous cercle,16.139928,-0.849212,POINT (-0.849212 16.139928),152999,Mali,432,Africa,1,1,07/24/2017 00:00:00,07/24/2017 00:00:00,2,0,0,0,2,2,2
240560,MLI-2017-2-15255-2,2017,TRUE,14109,"GATIA, MSA - IS",15255,15255,"GATIA, MSA - IS",6837,6837,"GATIA, MSA",234,234,IS,2,"""Sahel memo,2017-09-07,Armed Banditry and Clashes Between non-Jihadist Armed Groups"";""InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali,2017-08-31,Violence Against Armed Movements (p.18)""","Sahel memo;InsecurIty, the Breakdown of social trust, and armed actor Governance In central and northern mali",2017-09-07;2017-08-31,Armed Banditry and Clashes Between non-Jihadist Armed Groups;Violence Against Armed Movements (p.18),NGO Kisal; MSA,2,Anderanboukane town,"Andéramboukane (near), Ménaka Region",Ménaka region,Andéramboukane cercle,15.4275,3.0175,POINT (3.0175 15.4275),151567,Mali,432,Africa,2,2,07/11/2017 00:00,07/16/2017 00:00:00,0,30,0,0,30,60,30
240561,CHA-2017-2-5391-0,2017,FALSE,4781,Fulani - Tuareg,5391,5391,Fulani - Tuareg,607,607,Fulani,937,937,Tuareg,1,"""Sahel memo,2017-09-07,Armed Banditry and Clashes Between non-Jihadist Armed Groups""",Sahel memo,07/09/2017,Armed Banditry and Clashes Between non-Jihadist Armed Groups,,2,Tagaran Gabout well,"Tagrangaboyte (near), Ménaka Region",Gao region,Ansongo cercle,15.7681,0.9847,POINT (0.9847 15.7681),152282,Mali,432,Africa,1,1,07/24/2017 00:00:00,07/24/2017 00:00:00,0,5,0,0,5,5,5
240562,MLI-2017-1-15108-77,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-08-02,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,02/08/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Boni town,"Boni, Mopti Region",Mopti region,Douentza cercle,15.07658,-2.21976,POINT (-2.21976 15.07658),151556,Mali,432,Africa,1,1,06/23/2017 00:00:00,06/23/2017 00:00:00,0,0,0,0,0,2,0
240563,BFO-2017-3-15176-0,2017,TRUE,13999,Ansaroul Islam - Civilians,6648,15176,Ansaroul Islam - Civilians,6648,6648,Ansaroul Islam,9999,1,Civilians,1,"""Sahel memo,2017-08-02,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,02/08/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,3,Douentza cercle,"Mougnoukana, Commune of Mondoro, Mopti Region",Mopti region,Douentza cercle,15.06947,-2.40875,POINT (-2.40875 15.06947),151556,Mali,432,Africa,1,1,06/29/2017 00:00:00,06/29/2017 00:00:00,0,0,1,0,1,1,1
240584,MLI-2017-1-15108-29,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,3,"""Sahel memo,2017-06-15,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM"";""VOA,2017-06-01,Two Malian soldiers killed in an ambush in Mali"";""Romandie ,2017-06-01,Mali: ambush against Malian army, French soldiers injured by gunfire""",Sahel memo;VOA;Romandie,2017-06-15;2017-06-01;2017-06-01,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM;Two Malian soldiers killed in an ambush in Mali;Mali: ambush against Malian army, French soldiers injured by gunfire","Ministry of Defense, JNIM",5,Between Djiabaly and Nampala,"Between Diabaly and Nampala, 30 km from the latter, near the village of Tikerefinadji",Segou region,Niono cercle,15.043624,-5.641855,POINT (-5.641855 15.043624),151549,Mali,432,Africa,1,2,05/31/2017 00:00:00,06/01/2017 00:00,3,2,0,0,5,11,5
240596,MLI-2017-2-15162-1,2017,FALSE,13988,Dozos (Mali) - JNIM,15162,15162,Dozos (Mali) - JNIM,6769,6769,Dozos (Mali),6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,03/05/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Ké-Macina town,"Ké-Macina, Mopti Region",Segou region,Macina cercle,13.9641,-5.35791,POINT (-5.35791 13.9641),149390,Mali,432,Africa,1,1,04/11/2017 00:00,04/11/2017 00:00,0,0,0,0,0,7,0
240598,MLI-2017-1-15108-30,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,03/05/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Aguelhok village,"Aguelhoc, Kidal Regio",Kidal region,Tessalit cercle,19.461389,0.858889,POINT (0.858889 19.461389),157322,Mali,432,Africa,1,1,04/23/2017 00:00:00,04/23/2017 00:00:00,0,0,0,0,0,1,0
240599,MLI-2017-1-15108-31,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,03/05/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Koubaye village,"Koubaye (near), Mopti Region",Mopti region,Mopti cercle,14.416389,-4.43,POINT (-4.43 14.416389),150112,Mali,432,Africa,1,1,04/26/2017 00:00:00,04/26/2017 00:00:00,2,0,0,0,2,2,2
240601,MLI-2017-1-15108-32,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-05-03,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,03/05/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,2,Tenenkou town,"25km east of Ténénkou, Mopti Region",Mopti region,Tenenkou cercle,14.45722,-4.9169,POINT (-4.9169 14.45722),150111,Mali,432,Africa,1,1,04/27/2017 00:00:00,04/27/2017 00:00:00,0,2,0,0,2,2,2
240605,MLI-2017-1-15108-33,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,24/04/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,4,Mopti region,Mopti region,Mopti region,,14.666667,-4,POINT (-4 14.666667),150833,Mali,432,Africa,1,1,03/25/2017 00:00:00,03/25/2017 00:00:00,2,0,0,0,2,2,2
240606,MLI-2017-1-15108-34,2017,TRUE,11347,Mali: Government,15108,15108,Government of Mali - JNIM,72,72,Government of Mali,6716,6716,JNIM,1,"""Sahel memo,2017-04-24,Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM""",Sahel memo,24/04/2017,"Attacks Related to Violent Extremist Organizations: AQIM, Ansar al-Din, and JNIM",,1,Almoustarast village,Al-Moustarat,Gao region,Bourem cercle,17.366667,0.087222,POINT (0.087222 17.366667),154441,Mali,432,Africa,1,1,03/25/2017 00:00:00,03/25/2017 00:00:00,3,0,0,0,3,3,3
